Ticket_ID,Agent_ID,Customer_ID,Issue_Type,Channel,Created_Date,First_Response_Date,Resolved_Date,Escalated,Satisfaction_Score
TCKT00958,Agent_3,CUST7269,Account Suspension,Phone,2025-06-01 22:41:18,2025-06-02 00:58:18,2025-06-02 04:58:18,N,2
TCKT00959,Agent_2,CUST9518,Feature Request,Chat,2025-03-15 06:32:20,2025-03-15 07:59:20,2025-03-15 20:59:20,Y,3
TCKT00960,Agent_8,CUST9270,Bug Report,Phone,2025-01-19 21:47:13,2025-01-20 00:46:13,2025-01-22 16:46:13,N,5
TCKT00961,Agent_1,CUST8051,Login Issue,Chat,2024-12-25 09:12:42,2024-12-25 11:41:42,2024-12-25 14:41:42,N,3
TCKT00962,Agent_8,CUST8531,Login Issue,Email,2025-02-04 03:17:04,2025-02-04 07:05:04,2025-02-06 08:05:04,Y,5
TCKT00963,Agent_3,CUST9052,Feature Request,Email,2025-02-27 05:37:13,2025-02-27 08:35:13,2025-02-28 23:35:13,N,4
TCKT00964,Agent_10,CUST9037,Account Suspension,Phone,2025-02-17 04:26:32,2025-02-17 06:40:32,2025-02-17 21:40:32,N,4
TCKT00965,Agent_9,CUST1913,Feature Request,Chat,2025-01-25 17:16:36,2025-01-25 19:49:36,2025-01-26 16:49:36,N,5
TCKT00966,Agent_5,CUST6250,Login Issue,Email,2025-03-13 21:55:14,2025-03-13 23:41:14,2025-03-15 21:41:14,Y,2
TCKT00967,Agent_6,CUST1440,Bug Report,Chat,2025-02-17 02:04:48,2025-02-17 05:48:48,2025-02-19 04:48:48,Y,4
TCKT00968,Agent_7,CUST6755,Login Issue,Phone,2025-02-19 03:44:05,2025-02-19 05:22:05,2025-02-21 03:22:05,Y,2
TCKT00969,Agent_10,CUST2391,Login Issue,Chat,2025-05-12 10:27:21,2025-05-12 11:37:21,2025-05-14 03:37:21,Y,3
TCKT00970,Agent_9,CUST6343,Login Issue,Chat,2025-06-04 10:17:16,2025-06-04 11:10:16,2025-06-04 14:10:16,N,5
TCKT00971,Agent_5,CUST1334,Feature Request,Phone,2025-02-27 05:43:28,2025-02-27 08:04:28,2025-03-01 14:04:28,Y,3
TCKT00972,Agent_6,CUST2601,Feature Request,Email,2025-02-07 15:38:17,2025-02-07 17:24:17,2025-02-09 19:24:17,Y,3
TCKT00973,Agent_6,CUST3730,Account Suspension,Chat,2025-05-10 15:29:17,2025-05-10 17:46:17,2025-05-13 10:46:17,N,4
TCKT00974,Agent_2,CUST9779,Payment Failure,Chat,2025-05-26 03:54:59,2025-05-26 04:55:59,2025-05-28 20:55:59,N,1
TCKT00975,Agent_4,CUST2506,Account Suspension,Email,2025-03-07 11:30:10,2025-03-07 12:56:10,2025-03-09 16:56:10,N,3
TCKT00976,Agent_8,CUST7997,Payment Failure,Chat,2025-02-02 14:32:19,2025-02-02 14:59:19,2025-02-05 10:59:19,Y,3
TCKT00977,Agent_7,CUST9846,Bug Report,Email,2025-05-26 17:50:06,2025-05-26 20:09:06,2025-05-28 11:09:06,N,4
TCKT00978,Agent_8,CUST9971,Payment Failure,Email,2024-12-31 12:34:44,2024-12-31 13:48:44,2025-01-03 07:48:44,Y,5
TCKT00979,Agent_8,CUST5389,Account Suspension,Phone,2025-03-16 22:39:25,2025-03-17 00:56:25,2025-03-18 04:56:25,N,5
TCKT00980,Agent_9,CUST4287,Bug Report,Chat,2024-12-19 09:12:03,2024-12-19 12:28:03,2024-12-19 20:28:03,Y,2
TCKT00981,Agent_7,CUST7721,Bug Report,Email,2025-05-10 01:34:27,2025-05-10 02:22:27,2025-05-11 17:22:27,Y,4
TCKT00982,Agent_3,CUST5201,Account Suspension,Email,2025-03-30 08:44:35,2025-03-30 10:02:35,2025-03-31 23:02:35,N,2
TCKT00983,Agent_4,CUST1453,Payment Failure,Chat,2024-12-25 17:36:17,2024-12-25 18:15:17,2024-12-26 14:15:17,N,4
TCKT00984,Agent_7,CUST1606,Payment Failure,Email,2025-02-21 13:48:06,2025-02-21 16:21:06,2025-02-24 00:21:06,N,2
TCKT00985,Agent_5,CUST3883,Login Issue,Phone,2025-01-28 03:49:09,2025-01-28 04:06:09,2025-01-29 14:06:09,N,1
TCKT00986,Agent_6,CUST5882,Login Issue,Chat,2025-04-20 20:45:33,2025-04-20 21:09:33,2025-04-21 08:09:33,N,1
TCKT00987,Agent_4,CUST2833,Account Suspension,Phone,2024-12-28 22:39:11,2024-12-29 00:30:11,2024-12-29 18:30:11,Y,5
TCKT00988,Agent_5,CUST9133,Login Issue,Email,2025-05-16 07:40:41,2025-05-16 10:40:41,2025-05-19 06:40:41,Y,3
TCKT00989,Agent_4,CUST7928,Payment Failure,Email,2025-04-21 04:15:54,2025-04-21 05:49:54,2025-04-23 07:49:54,Y,2
TCKT00990,Agent_8,CUST7690,Bug Report,Phone,2024-12-23 10:29:05,2024-12-23 11:33:05,2024-12-24 23:33:05,Y,4
TCKT00991,Agent_2,CUST6185,Account Suspension,Chat,2025-05-11 01:50:59,2025-05-11 04:16:59,2025-05-13 04:16:59,N,2
TCKT00992,Agent_6,CUST8786,Bug Report,Chat,2024-12-21 15:28:42,2024-12-21 16:49:42,2024-12-22 11:49:42,Y,5
TCKT00993,Agent_4,CUST5144,Account Suspension,Chat,2025-02-01 15:17:31,2025-02-01 15:35:31,2025-02-01 22:35:31,N,3
TCKT00994,Agent_9,CUST4872,Feature Request,Chat,2025-01-23 07:57:23,2025-01-23 11:34:23,2025-01-24 03:34:23,Y,4
TCKT00995,Agent_2,CUST4857,Bug Report,Email,2025-05-27 13:57:29,2025-05-27 15:12:29,2025-05-29 06:12:29,Y,4
TCKT00996,Agent_7,CUST1555,Bug Report,Email,2024-12-19 13:50:45,2024-12-19 16:41:45,2024-12-21 09:41:45,N,4
TCKT00997,Agent_6,CUST7920,Login Issue,Email,2025-04-15 06:30:08,2025-04-15 09:48:08,2025-04-17 14:48:08,N,5
TCKT00998,Agent_7,CUST9973,Bug Report,Chat,2025-01-14 05:01:17,2025-01-14 05:27:17,2025-01-16 03:27:17,Y,1
TCKT00999,Agent_8,CUST3229,Login Issue,Chat,2025-01-30 22:34:06,2025-01-31 01:28:06,2025-02-01 01:28:06,Y,3
TCKT01000,Agent_2,CUST3585,Payment Failure,Phone,2025-01-09 03:06:02,2025-01-09 04:36:02,2025-01-09 15:36:02,Y,5
